Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
Ethereum,ETH,06-05-2020,211.5346226,204.0408785,206.4813579,204.0557823,20343543799,22613632877
Ethereum,ETH,07-05-2020,214.3924668,202.0748373,203.9128504,212.2894058,23594744655,23528981906
Ethereum,ETH,08-05-2020,216.3276887,208.8307377,212.1982349,212.9915798,20445139356,23609735113
Ethereum,ETH,09-05-2020,214.7391259,209.07152,213.1421724,211.6001236,18950547549,23458353558
Ethereum,ETH,10-05-2020,211.5521925,182.7111629,211.5521925,188.5995704,25211575193,20911059578
Ethereum,ETH,11-05-2020,191.3623286,180.7183342,188.6321899,185.912837,20054601647,20615704449
Ethereum,ETH,12-05-2020,191.6013441,185.7017976,185.8773401,189.3125023,15899726284,20995260629
Ethereum,ETH,13-05-2020,200.1973229,189.1277064,189.3741056,199.1932834,17054662289,22093789228
Ethereum,ETH,14-05-2020,204.1176011,196.8688146,198.891506,202.9491008,20150524861,22513148759
Ethereum,ETH,15-05-2020,203.5663933,193.7556776,202.955397,195.6226583,16602342092,21703086885
Ethereum,ETH,16-05-2020,202.7711975,194.5015896,195.6133925,200.6771186,15379081645,22266558227
Ethereum,ETH,17-05-2020,209.1609362,200.1028012,200.6088668,207.1586943,15470397303,22988575488
Ethereum,ETH,18-05-2020,215.9084687,207.1090638,207.1797859,214.5250552,17411566928,23808928396
Ethereum,ETH,19-05-2020,214.60494,210.1430527,214.60494,213.4511109,14346192779,23692625224
Ethereum,ETH,20-05-2020,214.7168198,207.975821,213.446236,210.0967356,12730175511,23323160696
Ethereum,ETH,21-05-2020,211.6251812,193.3464293,210.1291515,199.8836056,13308321229,22192109650
Ethereum,ETH,22-05-2020,208.5915398,198.0408613,199.8371164,207.1691946,12041592114,23003786385
Ethereum,ETH,23-05-2020,210.3864561,205.2942145,207.1944884,208.6944028,10665476768,23176030659
Ethereum,ETH,24-05-2020,210.5950838,202.370351,208.7160634,202.370351,11833299572,22476471750
Ethereum,ETH,25-05-2020,206.3614446,200.6675502,201.9826478,205.3197501,10415044124,22806813423
Ethereum,ETH,26-05-2020,205.7525463,200.2642748,205.2595625,201.90231,10159741290,22429962991
