Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
Bitcoin,BTC,09-03-2018,9466.3,8513,9414.7,9337.5,8704190464,1.58E+11
Bitcoin,BTC,10-03-2018,9531.3,8828.5,9350.6,8866,5386319872,1.50E+11
Bitcoin,BTC,11-03-2018,9711.9,8607.1,8852.8,9578.6,6296370176,1.62E+11
Bitcoin,BTC,12-03-2018,9937.5,8956.4,9602.9,9205.1,6457399808,1.56E+11
Bitcoin,BTC,13-03-2018,9470.4,8958.2,9173,9194.8,5991139840,1.56E+11
Bitcoin,BTC,14-03-2018,9355.8,8068.6,9214.7,8269.8,6438230016,1.40E+11
Bitcoin,BTC,15-03-2018,8428.3,7783,8290.8,8300.9,6834429952,1.40E+11
Bitcoin,BTC,16-03-2018,8585.2,8005.3,8322.9,8338.3,5289379840,1.41E+11
Bitcoin,BTC,17-03-2018,8346.5,7812.8,8321.9,7916.9,4426149888,1.34E+11
Bitcoin,BTC,18-03-2018,8245.5,7398,7890.5,8223.7,6639190016,1.39E+11
Bitcoin,BTC,19-03-2018,8675.9,8182.4,8344.1,8630.7,6729110016,1.46E+11
Bitcoin,BTC,20-03-2018,9051,8389.9,8619.7,8913.5,6361789952,1.51E+11
Bitcoin,BTC,21-03-2018,9177.4,8846.3,8937.5,8929.3,6043129856,1.51E+11
Bitcoin,BTC,22-03-2018,9100.7,8564.9,8939.4,8728.5,5530390016,1.48E+11
Bitcoin,BTC,23-03-2018,8879.6,8360.6,8736.3,8879.6,5954120192,1.50E+11
Bitcoin,BTC,24-03-2018,8996.2,8665.7,8902,8668.1,5664600064,1.47E+11
Bitcoin,BTC,25-03-2018,8682,8449.1,8612.8,8495.8,4569880064,1.44E+11
Bitcoin,BTC,26-03-2018,8530.1,7921.4,8498.5,8209.4,5921039872,1.39E+11
Bitcoin,BTC,27-03-2018,8232.8,7797.3,8200,7833,5378250240,1.33E+11
Bitcoin,BTC,28-03-2018,8122.9,7809.2,7836.8,7954.5,4935289856,1.35E+11
Bitcoin,BTC,29-03-2018,7994.3,7081.4,7979.1,7165.7,6361229824,1.21E+11
Bitcoin,BTC,30-03-2018,7276.7,6683.9,7171.5,6890.5,6289509888,1.17E+11
Bitcoin,BTC,31-03-2018,7207.9,6863.5,6892.5,6973.5,4553269760,1.18E+11
Bitcoin,BTC,01-04-2018,7061,6526.9,7003.1,6844.2,4532100096,1.16E+11
Bitcoin,BTC,02-04-2018,7135.5,6816.6,6844.9,7083.8,4333440000,1.20E+11
Bitcoin,BTC,03-04-2018,7530.9,7072.5,7102.3,7456.1,5499700224,1.26E+11
Bitcoin,BTC,04-04-2018,7469.9,6803.9,7456.4,6853.8,4936000000,1.16E+11
Bitcoin,BTC,05-04-2018,6933.8,6644.8,6848.6,6811.5,5639320064,1.16E+11
Bitcoin,BTC,06-04-2018,6857.5,6575,6816,6636.3,3766810112,1.13E+11
Bitcoin,BTC,07-04-2018,7050.5,6630.5,6630.5,6911.1,3976610048,1.17E+11
Bitcoin,BTC,08-04-2018,7111.6,6920,6920,7023.5,3652499968,1.19E+11
Bitcoin,BTC,09-04-2018,7178.1,6662,7044.3,6770.7,4894060032,1.15E+11
Bitcoin,BTC,10-04-2018,6872.4,6704.1,6795.4,6834.8,4272750080,1.16E+11
Bitcoin,BTC,11-04-2018,6968.3,6817.6,6843.5,6968.3,4641889792,1.18E+11
Bitcoin,BTC,12-04-2018,7899.2,6806.5,6955.4,7889.3,8906250240,1.34E+11
Bitcoin,BTC,13-04-2018,8184,7758.9,7901.1,7896,7764460032,1.34E+11
Bitcoin,BTC,14-04-2018,8140.7,7846,7874.7,7986.2,5191430144,1.36E+11
Bitcoin,BTC,15-04-2018,8338.4,7999.3,7999.3,8329.1,5244480000,1.41E+11
Bitcoin,BTC,16-04-2018,8371.2,7925.7,8337.6,8058.7,5631309824,1.37E+11
Bitcoin,BTC,17-04-2018,8286,7881.7,8071.7,7902.1,6900879872,1.34E+11
Bitcoin,BTC,18-04-2018,8197.8,7886,7944.4,8163.4,6529909760,1.39E+11
Bitcoin,BTC,19-04-2018,8298.7,8138.8,8159.3,8294.3,7063209984,1.41E+11
Bitcoin,BTC,20-04-2018,8880.2,8244.5,8286.9,8845.8,8438110208,1.50E+11
Bitcoin,BTC,21-04-2018,8997.6,8652.2,8848.8,8895.6,7548550144,1.51E+11
Bitcoin,BTC,22-04-2018,9001.6,8779.6,8925.1,8802.5,6629899776,1.50E+11
Bitcoin,BTC,23-04-2018,8958.5,8788.8,8794.4,8930.9,6925190144,1.52E+11
Bitcoin,BTC,24-04-2018,9732.6,8927.8,8934.3,9697.5,10678800384,1.65E+11
Bitcoin,BTC,25-04-2018,9745.3,8799.8,9701,8845.7,11083100160,1.50E+11
Bitcoin,BTC,26-04-2018,9281.5,8727.1,8867.3,9281.5,8970559488,1.58E+11
Bitcoin,BTC,27-04-2018,9375.5,8987,9290.6,8987,7566289920,1.53E+11
Bitcoin,BTC,28-04-2018,9412.1,8932,8939.3,9348.5,7805479936,1.59E+11
Bitcoin,BTC,29-04-2018,9531.5,9193.7,9346.4,9419.1,8853000192,1.60E+11
Bitcoin,BTC,30-04-2018,9477.1,9166.8,9426.1,9240.5,8673920000,1.57E+11
Bitcoin,BTC,01-05-2018,9255.9,8891,9251.5,9119,7713019904,1.55E+11
Bitcoin,BTC,02-05-2018,9256.5,9015.1,9104.6,9235.9,7558159872,1.57E+11
Bitcoin,BTC,03-05-2018,9798.3,9188.2,9234,9743.9,10207299584,1.66E+11
Bitcoin,BTC,04-05-2018,9779.2,9586,9695.5,9700.8,8217829888,1.65E+11
Bitcoin,BTC,05-05-2018,9964.5,9695.1,9700.3,9858.2,7651939840,1.68E+11
Bitcoin,BTC,06-05-2018,9940.1,9465.3,9845.3,9654.8,7222280192,1.64E+11
Bitcoin,BTC,07-05-2018,9665.8,9231.5,9645.7,9373,7394019840,1.60E+11
Bitcoin,BTC,08-05-2018,9462.8,9127.8,9380.9,9234.8,7415869952,1.57E+11
Bitcoin,BTC,09-05-2018,9374.8,9031.6,9223.7,9325.2,7226890240,1.59E+11
Bitcoin,BTC,10-05-2018,9396,9040.5,9326,9043.9,6906699776,1.54E+11
Bitcoin,BTC,11-05-2018,9053,8394.5,9053,8441.5,8488520192,1.44E+11
Bitcoin,BTC,12-05-2018,8664.9,8223.5,8441.4,8504.9,6821380096,1.45E+11
Bitcoin,BTC,13-05-2018,8773.5,8395.1,8515.5,8723.9,5866379776,1.49E+11
Bitcoin,BTC,14-05-2018,8881.1,8368,8713.1,8716.8,7364149760,1.48E+11
Bitcoin,BTC,15-05-2018,8836.2,8456.5,8705.2,8510.4,6705710080,1.45E+11
Bitcoin,BTC,16-05-2018,8508.4,8175.5,8504.4,8368.8,6760220160,1.43E+11
Bitcoin,BTC,17-05-2018,8445.5,8054.1,8370,8094.3,5862530048,1.38E+11
Bitcoin,BTC,18-05-2018,8274.1,7974.8,8091.8,8251,5764190208,1.41E+11
Bitcoin,BTC,19-05-2018,8372.1,8183.4,8255.7,8247.2,4712399872,1.41E+11
Bitcoin,BTC,20-05-2018,8562.4,8205.2,8247,8513.3,5191059968,1.45E+11
Bitcoin,BTC,21-05-2018,8557.5,8365.1,8522.3,8419,5154990080,1.44E+11
Bitcoin,BTC,22-05-2018,8423.3,8004.6,8419.9,8041.8,5137010176,1.37E+11
Bitcoin,BTC,23-05-2018,8054.7,7507.9,8037.1,7557.8,6491120128,1.29E+11
Bitcoin,BTC,24-05-2018,7738.6,7331.1,7561.1,7587.3,6049220096,1.29E+11
Bitcoin,BTC,25-05-2018,7659.1,7392.6,7592.3,7480.1,4867829760,1.28E+11
Bitcoin,BTC,26-05-2018,7595.2,7349.1,7486.5,7355.9,4051539968,1.25E+11
Bitcoin,BTC,27-05-2018,7381.7,7271,7362.1,7368.2,4056519936,1.26E+11
Bitcoin,BTC,28-05-2018,7419,7100.9,7371.3,7136,5040600064,1.22E+11
Bitcoin,BTC,29-05-2018,7526.4,7090.7,7129.5,7472.6,5662660096,1.28E+11
Bitcoin,BTC,30-05-2018,7573.8,7313.6,7469.7,7406.5,4922540032,1.26E+11
Bitcoin,BTC,31-05-2018,7608.9,7361.1,7406.1,7494.2,5127130112,1.28E+11
Bitcoin,BTC,01-06-2018,7604.7,7407.3,7500.7,7541.5,4921460224,1.29E+11
Bitcoin,BTC,02-06-2018,7695.8,7497.3,7536.7,7643.5,4939299840,1.30E+11
Bitcoin,BTC,03-06-2018,7754.9,7613,7632.1,7720.3,4851760128,1.32E+11
Bitcoin,BTC,04-06-2018,7753.8,7474,7722.5,7514.5,4993169920,1.28E+11
Bitcoin,BTC,05-06-2018,7643.2,7397,7500.9,7633.8,4961739776,1.30E+11
Bitcoin,BTC,06-06-2018,7680.4,7502,7626,7654,4692259840,1.31E+11
Bitcoin,BTC,07-06-2018,7741.3,7650.8,7650.8,7678.2,4485799936,1.31E+11
Bitcoin,BTC,08-06-2018,7698.2,7558.4,7685.1,7624.9,4227579904,1.30E+11
Bitcoin,BTC,09-06-2018,7683.6,7532,7632.5,7532,3845220096,1.29E+11
Bitcoin,BTC,10-06-2018,7499.5,6709.1,7499.5,6786,5804839936,1.16E+11
Bitcoin,BTC,11-06-2018,6910.2,6706.6,6799.3,6906.9,4745269760,1.18E+11
Bitcoin,BTC,12-06-2018,6908,6542.1,6905.8,6582.4,4654380032,1.12E+11
Bitcoin,BTC,13-06-2018,6631.7,6285.6,6596.9,6349.9,5052349952,1.09E+11
Bitcoin,BTC,14-06-2018,6707.1,6334.5,6342.8,6675.4,5138710016,1.14E+11
Bitcoin,BTC,15-06-2018,6681.1,6433.9,6674.1,6456.6,3955389952,1.10E+11
Bitcoin,BTC,16-06-2018,6592.5,6402.3,6455.5,6550.2,3194170112,1.12E+11
Bitcoin,BTC,17-06-2018,6589.1,6499.3,6545.5,6499.3,3104019968,1.11E+11
Bitcoin,BTC,18-06-2018,6781.1,6446.7,6510.1,6734.8,4039200000,1.15E+11
Bitcoin,BTC,19-06-2018,6822.5,6709.9,6742.4,6769.9,4057029888,1.16E+11
Bitcoin,BTC,20-06-2018,6821.6,6611.9,6770.8,6776.5,3888640000,1.16E+11
Bitcoin,BTC,21-06-2018,6810.9,6715.2,6780.1,6729.7,3529129984,1.15E+11
Bitcoin,BTC,22-06-2018,6747.1,6006.6,6737.9,6083.7,5079810048,1.04E+11
Bitcoin,BTC,23-06-2018,6224.8,6071.8,6090.1,6162.5,3431360000,1.05E+11
Bitcoin,BTC,24-06-2018,6223.8,5826.4,6164.3,6173.2,4566909952,1.06E+11
Bitcoin,BTC,25-06-2018,6327.4,6119.7,6172,6249.2,5500810240,1.07E+11
Bitcoin,BTC,26-06-2018,6290.2,6093.7,6253.5,6093.7,3279759872,1.04E+11
Bitcoin,BTC,27-06-2018,6180,6052.9,6084.4,6157.1,3296219904,1.05E+11
Bitcoin,BTC,28-06-2018,6170.4,5873,6153.2,5903.4,3467800064,1.01E+11
Bitcoin,BTC,29-06-2018,6261.7,5835.8,5898.1,6218.3,3966230016,1.06E+11
Bitcoin,BTC,30-06-2018,6465.5,6214.2,6214.2,6404,4543860224,1.10E+11
Bitcoin,BTC,01-07-2018,6432.9,6289.3,6411.7,6385.8,4788259840,1.09E+11
Bitcoin,BTC,02-07-2018,6683.9,6305.7,6380.4,6614.2,4396930048,1.13E+11
Bitcoin,BTC,03-07-2018,6671.4,6447.8,6596.7,6529.6,4672309760,1.12E+11
Bitcoin,BTC,04-07-2018,6771.9,6450.5,6550.9,6597.5,4176689920,1.13E+11
Bitcoin,BTC,05-07-2018,6749.5,6546.6,6599.7,6639.1,4999240192,1.14E+11
Bitcoin,BTC,06-07-2018,6700.9,6533.5,6638.7,6673.5,4313959936,1.14E+11
Bitcoin,BTC,07-07-2018,6864,6579.2,6668.7,6856.9,3961080064,1.18E+11
Bitcoin,BTC,08-07-2018,6885.9,6748,6857.8,6773.9,3386210048,1.16E+11
Bitcoin,BTC,09-07-2018,6838.7,6724.3,6775.1,6741.8,3718129920,1.16E+11
Bitcoin,BTC,10-07-2018,6767.7,6320.7,6739.2,6330,4052430080,1.09E+11
Bitcoin,BTC,11-07-2018,6445,6330.5,6330.8,6394.7,3644859904,1.10E+11
Bitcoin,BTC,12-07-2018,6397.1,6136.4,6396.8,6228.8,3770170112,1.07E+11
Bitcoin,BTC,13-07-2018,6310.5,6192.2,6235,6238,3805400064,1.07E+11
Bitcoin,BTC,14-07-2018,6298.2,6212.2,6247.5,6276.1,2923670016,1.08E+11
Bitcoin,BTC,15-07-2018,6403.5,6256.5,6272.7,6359.6,3285459968,1.09E+11
Bitcoin,BTC,16-07-2018,6741.8,6357,6357,6741.8,4725799936,1.16E+11
Bitcoin,BTC,17-07-2018,7387.2,6684.2,6739.6,7321,5961950208,1.26E+11
Bitcoin,BTC,18-07-2018,7535,7280.5,7315.3,7370.8,6103410176,1.26E+11
Bitcoin,BTC,19-07-2018,7494.5,7295.5,7378.2,7466.9,5111629824,1.28E+11
Bitcoin,BTC,20-07-2018,7594.7,7323.3,7467.4,7354.1,4936869888,1.26E+11
Bitcoin,BTC,21-07-2018,7437.6,7262.4,7352.7,7419.3,3726609920,1.27E+11
Bitcoin,BTC,22-07-2018,7538,7383.8,7417.8,7418.5,3695460096,1.27E+11
Bitcoin,BTC,23-07-2018,7771.5,7409.1,7414.7,7711.1,5132480000,1.32E+11
Bitcoin,BTC,24-07-2018,8424.3,7705.5,7716.5,8424.3,7277689856,1.45E+11
Bitcoin,BTC,25-07-2018,8416.9,8086.4,8379.7,8181.4,5845400064,1.40E+11
Bitcoin,BTC,26-07-2018,8290.3,7878.7,8176.9,7951.6,4899089920,1.37E+11
Bitcoin,BTC,27-07-2018,8262.7,7839.8,7950.4,8165,5195879936,1.40E+11
Bitcoin,BTC,28-07-2018,8222.8,8110.8,8169.1,8192.2,3988750080,1.41E+11
Bitcoin,BTC,29-07-2018,8272.3,8141.2,8205.8,8218.5,4107190016,1.41E+11
Bitcoin,BTC,30-07-2018,8235.5,7917.5,8221.6,8180.5,5551400000,1.41E+11
Bitcoin,BTC,31-07-2018,8181.5,7696.9,8181.2,7780.4,5287530000,1.34E+11
Bitcoin,BTC,01-08-2018,7769,7505,7769,7624.9,4797620000,1.31E+11
Bitcoin,BTC,02-08-2018,7712.8,7523.4,7634.2,7567.2,4214110000,1.30E+11
Bitcoin,BTC,03-08-2018,7562.1,7328.7,7562.1,7434.4,4627150000,1.28E+11
Bitcoin,BTC,04-08-2018,7497.5,6984.1,7438.7,7032.9,4268390000,1.21E+11
Bitcoin,BTC,05-08-2018,7102.8,6940.7,7031.1,7068.5,3679110000,1.22E+11
Bitcoin,BTC,06-08-2018,7166.6,6890.5,7062.9,6951.8,3925900000,1.20E+11
Bitcoin,BTC,07-08-2018,7146.6,6748.2,6958.3,6753.1,4682800000,1.16E+11
Bitcoin,BTC,08-08-2018,6746.9,6226.2,6746.9,6305.8,5064430000,1.08E+11
Bitcoin,BTC,09-08-2018,6625.7,6249.1,6305.6,6568.2,4267040000,1.13E+11
Bitcoin,BTC,10-08-2018,6591.3,6124.5,6571.4,6184.7,4528680000,1.06E+11
Bitcoin,BTC,11-08-2018,6455.7,6109,6185.8,6295.7,4047850000,1.08E+11
Bitcoin,BTC,12-08-2018,6409.9,6237.5,6283.7,6322.7,5665250000,1.09E+11
Bitcoin,BTC,13-08-2018,6537.1,6225.7,6341.4,6297.6,4083980000,1.08E+11
Bitcoin,BTC,14-08-2018,6287.9,5971.1,6287.7,6199.7,5301700000,1.07E+11
Bitcoin,BTC,15-08-2018,6588.5,6221.4,6221.4,6308.5,4895450000,1.09E+11
Bitcoin,BTC,16-08-2018,6473.5,6276.4,6294.2,6334.7,4328420000,1.09E+11
Bitcoin,BTC,17-08-2018,6582.5,6325,6340.9,6580.6,4992990000,1.13E+11
Bitcoin,BTC,18-08-2018,6617.4,6353.7,6583.4,6423.8,3984520000,1.11E+11
Bitcoin,BTC,19-08-2018,6538,6361.6,6422.6,6506.1,3311170000,1.12E+11
Bitcoin,BTC,20-08-2018,6536.9,6297.9,6500.5,6308.5,3665100000,1.09E+11
Bitcoin,BTC,21-08-2018,6500.9,6298.2,6301.1,6488.8,3377180000,1.12E+11
Bitcoin,BTC,22-08-2018,6816.8,6310.1,6486.3,6376.7,4668110000,1.10E+11
Bitcoin,BTC,23-08-2018,6546.5,6371.3,6371.3,6534.9,3426180000,1.13E+11
Bitcoin,BTC,24-08-2018,6720,6498.6,6551.5,6720,4097820000,1.16E+11
Bitcoin,BTC,25-08-2018,6789.6,6701,6720,6763.2,3312600000,1.17E+11
Bitcoin,BTC,26-08-2018,6774.8,6620.8,6754.6,6707.3,3295500000,1.16E+11
Bitcoin,BTC,27-08-2018,6884.6,6689.7,6710.8,6884.6,4019000000,1.19E+11
Bitcoin,BTC,28-08-2018,7109.6,6882.3,6891.1,7096.3,4659940000,1.22E+11
Bitcoin,BTC,29-08-2018,7113.3,6970.8,7091.7,7047.2,4145880000,1.21E+11
Bitcoin,BTC,30-08-2018,7072.7,6834.7,7043.8,6978.2,4463250000,1.20E+11
Bitcoin,BTC,31-08-2018,7057.2,6920.2,6974,7037.6,4495650000,1.21E+11
Bitcoin,BTC,01-09-2018,7242.3,7038.1,7044.8,7193.3,4116050000,1.24E+11
Bitcoin,BTC,02-09-2018,7306.3,7132.2,7189.6,7272.7,4329540000,1.25E+11
Bitcoin,BTC,03-09-2018,7317.9,7208.2,7279,7260.1,4087760000,1.25E+11
Bitcoin,BTC,04-09-2018,7388.3,7255.4,7263,7361.7,4273640000,1.27E+11
Bitcoin,BTC,05-09-2018,7388.4,6792.8,7361.5,6792.8,5800460000,1.17E+11
Bitcoin,BTC,06-09-2018,6755.1,6404.7,6755.1,6529.2,5523470000,1.13E+11
Bitcoin,BTC,07-09-2018,6555.3,6396.9,6528.9,6467.1,4264680000,1.12E+11
Bitcoin,BTC,08-09-2018,6534.3,6197.5,6460.2,6226,3835060000,1.07E+11
Bitcoin,BTC,09-09-2018,6446.3,6201.2,6223.4,6300.9,3671890000,1.09E+11
Bitcoin,BTC,10-09-2018,6375,6292.8,6301.6,6329.7,3714100000,1.09E+11
Bitcoin,BTC,11-09-2018,6398.9,6260.2,6331.9,6321.2,3849910000,1.09E+11
Bitcoin,BTC,12-09-2018,6363.9,6265.1,6317,6351.8,4064230000,1.10E+11
Bitcoin,BTC,13-09-2018,6535.4,6354.2,6354.2,6517.3,4210910000,1.13E+11
Bitcoin,BTC,14-09-2018,6596.1,6456.2,6515.4,6512.7,4076220000,1.12E+11
Bitcoin,BTC,15-09-2018,6561.7,6493.6,6509.4,6543.2,3216300000,1.13E+11
Bitcoin,BTC,16-09-2018,6544.3,6460.1,6536.7,6517.2,3273730000,1.13E+11
Bitcoin,BTC,17-09-2018,6540.2,6257.5,6514.1,6281.2,3910780000,1.08E+11
Bitcoin,BTC,18-09-2018,6384.2,6265.7,6280.9,6371.3,4180090000,1.10E+11
Bitcoin,BTC,19-09-2018,6448.5,6208.3,6371.9,6398.5,4431340000,1.11E+11
Bitcoin,BTC,20-09-2018,6529.3,6396,6398.9,6519.7,4348110000,1.13E+11
Bitcoin,BTC,21-09-2018,6794.3,6496.4,6513.9,6735,6531940000,1.16E+11
Bitcoin,BTC,22-09-2018,6814.6,6616.8,6735.1,6722,4509660000,1.16E+11
Bitcoin,BTC,23-09-2018,6766.2,6679.4,6715.3,6710.6,4197500000,1.16E+11
Bitcoin,BTC,24-09-2018,6713.6,6580.9,6704.8,6595.4,4177310000,1.14E+11
Bitcoin,BTC,25-09-2018,6603.6,6381.9,6603.6,6446.5,4726180000,1.11E+11
Bitcoin,BTC,26-09-2018,6585.9,6397.9,6452.8,6495,4437300000,1.12E+11
Bitcoin,BTC,27-09-2018,6712.1,6465,6495.3,6676.8,4606810000,1.15E+11
Bitcoin,BTC,28-09-2018,6785,6598.3,6678.8,6644.1,5014430000,1.15E+11
Bitcoin,BTC,29-09-2018,6643.1,6511.7,6643.1,6602,4363690000,1.14E+11
Bitcoin,BTC,30-09-2018,6643.8,6566.5,6604.7,6625.6,4002280000,1.15E+11
Bitcoin,BTC,01-10-2018,6653.3,6549.1,6619.9,6589.6,4000970000,1.14E+11
Bitcoin,BTC,02-10-2018,6611.8,6537.9,6593.2,6556.1,3979260000,1.13E+11
Bitcoin,BTC,03-10-2018,6571.5,6454,6553.9,6502.6,3887310000,1.13E+11
Bitcoin,BTC,04-10-2018,6603.3,6497.9,6497.9,6576.7,3838410000,1.14E+11
Bitcoin,BTC,05-10-2018,6623.6,6557.4,6574.2,6622.5,3671500000,1.15E+11
Bitcoin,BTC,06-10-2018,6628.5,6577.8,6622.5,6588.3,3259740000,1.14E+11
Bitcoin,BTC,07-10-2018,6641.5,6557,6590.7,6603,3306630000,1.14E+11
Bitcoin,BTC,08-10-2018,6675.1,6576,6600.2,6652.2,3979460000,1.15E+11
Bitcoin,BTC,09-10-2018,6661.4,6606.9,6653.1,6642.6,3580810000,1.15E+11
Bitcoin,BTC,10-10-2018,6640.3,6539,6640.3,6585.5,3787650000,1.14E+11
